Country Name,"Country Code","Series Name","Series Code","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2023 [YR2023]","2024 [YR2024]","2025 [YR2025]"
Early-demographic dividend,"EAR","Poverty gap at $3.00 a day (2021 PPP) (%)","SI.POV.GAPS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
East Asia & Pacific,"EAS","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","5.08586209559229","4.89960593153","4.28055575052421","4.24372190081594","5.27325639243882","5.71705419505545","5.65663628691702","4.10983108092348","0.491547066001303","3.81114222656306","5.46046822047464","3.31347260685814","4.44552675504879","4.99196829478505","5.8961192968507","5.9566497873921","6.47993129557409","7.48405766634296","4.43315617318123","2.62409609496959","7.62675265966158","5.45100196166661","5.20891395964568","5.27881586451304","4.79835612587867","4.7187640804806","4.65562872024383","5.0621276153982","4.79489718189352","4.04297018230737","-0.0574924656287692","6.34482611371077","2.9996184966993","4.20566738267351","3.79010550023051",".."
East Asia & Pacific,"EAS","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","7.81919756505635","6.49734555984547","6.21328146355184","4.887555452635","5.64990893945513","4.62776659959759","5.52480986015136","3.72765760183632","5.49101180380942","1.98382427234187","1.59196917460972","3.57755452095074","1.88572000240366","2.28915662650607","3.23751394003321","3.03702332617012","3.93616259929866","3.76400259181596","8.34208634920956","1.6217301400345","3.05730563962442","5.0214601462073","2.97460779814468","2.58268766141795","2.51087633253706","0.795279630579839","1.27699094497324","1.80034222468621","2.368549058067","1.70397863236257","0.846905537459305","2.47710241465447","5.34595440908904","5.21536927681554","2.3556272611928",".."
East Asia & Pacific,"EAS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.2825492584448","68.6751933934946","69.0651062725422","69.4645680383496","69.7609957361386","70.0243977782735","70.4333037747705","70.790128954889","71.0996369774154","71.367553266776","71.7028323240299","72.0413059988772","72.3571058107458","72.7346908938812","72.812660596894","73.2984345512681","73.5640440034614","73.8948513504332","73.8481629943996","74.3683471715786","74.6299790050688","74.8252830592191","75.1059726864745","75.3347729864005","75.5644270391791","75.7926010192992","75.9870166732102","76.0789923585537","76.3914229383171","76.5862412994962","76.5433946923267","76.152941315904","76.6767167147452","76.6594177267807","..",".."
East Asia & Pacific,"EAS","Poverty gap at $3.00 a day (2021 PPP) (%)","SI.POV.GAPS","30","29.3","28.1","27","23.9","21.6","19.6","19.6","20.4","18.7","17.6","16.4","14.4","12.4","10.7","8.8","8.5","7.5","7","6.2","5.3","4.2","3.5","1.9","1.6","1.2","1","0.8","0.7","0.6","0.6","0.6","0.5","0.5","0.4",".."
East Asia & Pacific (excluding high income),"EAP","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","5.15402586683469","8.09512830095555","11.251155610535","11.3145299522452","10.9490357666695","9.93684679035267","9.10639177797772","7.39648272520488","3.00364565702975","6.45131824662894","7.7287822942059","6.98057065855873","8.15516032067922","9.02400838958577","9.14914906890942","10.0494089212275","11.0703093286525","12.451766841908","8.64882758953465","8.01603787822016","9.89795112070593","8.58482682972515","7.57914812749358","7.31754182442093","7.02297626347401","6.6614246586106","6.51009063718404","6.66672230599954","6.53713724894706","5.88586101772282","1.34522560098827","7.71979646853708","3.54811147025219","5.25527986417276","4.96144388249684",".."
East Asia & Pacific (excluding high income),"EAP","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.19137132040972","6.96568127760753","7.52351006242677","5.73690583357397","7.65823953904687","5.81818181818192","7.31348259330353","5.60802843389853","8.61483153647291","4.29072851723813","2.15851810619419","4.27267024465104","2.72277227722765","3.70369797528481","4.42677525782239","5.52861156446484","4.86632048837461","4.81676767378834","10.2266663272483","4.21903052064628","3.68901229670758","5.29573220295508","3.02696391124796","2.91354193604001","3.14299050879095","1.22393195511119","1.91731090233378","2.91263557371478","3.19834755924996","1.94257500833107","2.40629214387011","2.69891859529198","5.37734908193985","5.97802515541409","2.31848172887108",".."
East Asia & Pacific (excluding high income),"EAP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.1505842545801","67.5660002700394","68.000610788992","68.4232238260309","68.7211784784976","69.0308782434899","69.4257385136911","69.7948438007995","70.1277624206179","70.4226591214606","70.7357071585237","71.0740923872156","71.3967499620569","71.80399562865","71.8588009229193","72.3983266445825","72.6518704363172","72.9937536648265","72.9241376220933","73.4677878146597","73.7616390609633","73.9857453156401","74.2597872053228","74.4859323786011","74.7194528121745","74.9511243848739","75.1559117663434","75.2396714880306","75.57828618156","75.7689690321509","75.6976393295064","75.2781418410849","75.9325409436903","75.8806830895266","..",".."
East Asia & Pacific (excluding high income),"EAP","Poverty gap at $3.00 a day (2021 PPP) (%)","SI.POV.GAPS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
East Asia & Pacific (IDA & IBRD countries),"TEA","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","5.15305918051199","8.09157546063865","11.2465846353972","11.3102833332944","10.9480058151038","9.93615839157067","9.10574324720939","7.39559821596043","3.00320539010922","6.45014299190908","7.72781464278273","6.98037371250516","8.15469726244726","9.02324508755987","9.1487031229267","10.0489530850295","11.0697749181109","12.4510064196282","8.64836099430298","8.01546409792513","9.89753255215437","8.58476796444963","7.57909022403884","7.31729025308712","7.02298938584751","6.66143007471555","6.50996577419185","6.66644763513351","6.53695468640676","5.88576805304417","1.34509522212088","7.71948799394286","3.54808390633295","5.25522126120326","4.96151507087529",".."
